Channel_ID,Channel_Name,Date_Added,Processing_Status,Embedding_Score,LLM_Score,niche
UCY7dD6waquGnKTZSumPMTlQ,OxfordUnion,2025-10-31T14:04:59.170067,scored,0.581,0.54,Debate - Podcast/Interviews
UCgEvEKgmQ-CHPIeOSaGCffw,Amala Ekpunobi,2025-10-31T14:04:59.170067,scored,0.774,0.54,Culture Critique - Talking-Head Analysis
UCPWXiRWZ29zrxPFIQT7eHSA,The Hill,2025-10-31T14:04:59.170067,scored,0.725,0.54,Politics - Talking-Head Analysis
UCDy8aTZCfI5bkj2TmbCv2MA,LAW & ODD,2025-10-31T14:04:59.170067,filtered_subs,,,
UCVLajedX43G0E1BRVx7Q7dQ,ACCIONA,2025-10-31T14:04:59.170067,filtered_country_ES,,,
UC1gVb9-zg2cRQhR4WAHjG4A,UNBEATABLE CULTURE ,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCcLibWYPbFGPqyxTgDCQj9A,Facts&Myths,2025-10-31T14:04:59.170067,filtered_subs,,,
UCJHk7NZyFnyphA_jfdK5rvA,Living Lchaim,2025-10-31T14:04:59.170067,scored,0.426,0.3,Jewish Culture - Documentary
UCfK07E90OzqP-VafR4kJ0iQ,UPSCprep․com,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC6bbU0FYyp1wuL6wYL4ELUA,Amrita Drawing Book ,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCIRYBXDze5krPDzAEOxFGVA,Guardian News,2025-10-31T14:04:59.170067,scored,0.613,0.54,News - Live Streaming
UCZlvVpwJHRdCRwtKktfhmXA,SAZ education,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCAhQHwhb7nb14Cn_mIkq2hg,Handmade Heroes,2025-10-31T14:04:59.170067,scored,0.268,0.2,Crafting - Educational Tutorials
UCaYPb21Hvy65vwcDIrRYVOQ,Kaviraj funny videos,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCWUA2W6LueNy9BSovivFVvQ,CBC Kids News,2025-10-31T14:04:59.170067,scored,0.528,0.54,Youth Perspectives - Documentary
UCAZiVpzu6oHHLcBQixHH0yg,HD Education,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCe1IA5kmY578O_Qo7Skr-TQ,Long Island Audit,2025-10-31T14:04:59.170067,scored,0.678,0.67,Constitutional Rights - Documentary
UCjo1uN-aM3rmBV46xj7l2KA,John Stossel,2025-10-31T14:04:59.170067,scored,0.833,0.67,Libertarianism - Educational Tutorials
UCI_VQbQAO_9hQH1hdvEU8XA,Simple Learnings Education,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCPqwspsmjhZnwuee3SiYzAg,meg,2025-10-31T14:04:59.170067,scored,0.697,0.4,Cultural Critique - Video Essay
UC-V496kekrz5-ihBeHvWCGA,Memphis Islamic Center (MIC),2025-10-31T14:04:59.170067,scored,0.375,0.43,Islamic Community - Social Media Engagement
UCaLKLPetjGU9WC9LOn528fg,DIY FACTORY,2025-10-31T14:04:59.170067,scored,0.389,0.3,Energy Generation - Educational Tutorials
UC4IyFFEk2LyiVV2ipV7lS9w,kfel,2025-10-31T14:04:59.170067,scored,0.253,0.1,Travel - Vlog
UCeY0bbntWzzVIaj2z3QigXg,NBC News,2025-10-31T14:04:59.170067,scored,0.674,0.55,News - Documentary
UCGen0VdtskXYv0ldQlM7ryg,Raj Shamani Shorts,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC7kIy8fZavEni8Gzl8NLjOQ,Alex O'Connor,2025-10-31T14:04:59.170067,scored,0.472,0.3,Philosophy - Podcast/Interviews
UCC_0vyFTKk1Nlodo4QsiQkw,Dr. Todd Grande,2025-10-31T14:04:59.170067,scored,0.385,0.3,Mental Health - Talking-Head Analysis
UCIHdDJ0tjn_3j-FS7s_X1kQ,Valuetainment,2025-10-31T14:04:59.170067,skipped_few_videos,,,
UC0Cyf-sOPE0AGY41I6andkQ,Financian,2025-10-31T14:04:59.170067,scored,0.417,0.2,Business - Educational Tutorials
UClCmqa3I2zBYoiNgM_CvA2g,Lani's Lens,2025-10-31T14:04:59.170067,scored,0.608,0.3,Film and TV Analysis - Talking-Head Analysis
UCswH8ovgUp5Bdg-0_JTYFNw,Russell Brand,2025-10-31T14:04:59.170067,scored,0.814,0.54,Awakening Consciousness - Talking-Head Analysis
UC3Nt_U6gzLlKdAL9Evq0KXQ,HSBC India,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCoKyuT7N8MrstvATPAn45Yw,HyperfitX,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCMRzqb0rmcil3OxeVFVRIMw,NASA Space Place,2025-10-31T14:04:59.170067,scored,0.397,0.3,Space Education - Educational Tutorials
UCneyi-aYq4VIBYIAQgWmk_w,Ranveer Allahbadia,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCPKVNqfbunZCkbvjBgf6CdA,GeoGlobeTales,2025-10-31T14:04:59.170067,scored,0.565,0.54,Geopolitics - Documentary
UCKQGbLqpXP7f074dydjZrEg,Mike Rowe,2025-10-31T14:04:59.170067,scored,0.645,0.54,Society - Podcast/Interviews
UCRFSF9WS_g0wqm32kjJ-jNw,jacobweeby,2025-10-31T14:04:59.170067,scored,0.371,0.2,Gaming News - Talking-Head Analysis
UCl84klrjZvcddiyxawx-xUw,How To Be RICH,2025-10-31T14:04:59.170067,filtered_subs,,,
UCmr_2dlYM0pYHdI9TeF5SIQ,Rudy Ayoub,2025-10-31T14:04:59.170067,scored,0.527,0.54,Culture - Talking-Head Analysis
UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail World,2025-10-31T14:04:59.170067,scored,0.668,0.43,Politics - Talking-Head Analysis
UCIKYGgjBmZ6V_Xu2WboBzzQ,HonorYourOath Civil Rights Investigations,2025-10-31T14:04:59.170067,scored,0.604,0.62,Civil Rights - Vlog
UCPiuXZ1joVDSJynjpmeZ_3A,LUCASDIRTY,2025-10-31T14:04:59.170067,filtered_subs,,,
UCZX3s-_lovte1ihAULctJIQ,CRAFTER DUCK,2025-10-31T14:04:59.170067,filtered_country_CY,,,
UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,2025-10-31T14:04:59.170067,scored,0.295,0.2,Language Learning - Educational Tutorials
UCeiYXex_fwgYDonaTcSIk6w,MinuteEarth,2025-10-31T14:04:59.170067,scored,0.47,0.54,Science - Documentary
UCcH3QsOYxk6bpYyf9PyZUqQ,edeos- digital education GmbH,2025-10-31T14:04:59.170067,filtered_country_DE,,,
UC-6V0WQ54lsUlbJpDQx5aMQ,America's Heartland,2025-10-31T14:04:59.170067,scored,0.327,0.3,Agriculture - Documentary
UC2C_jShtL725hvbm1arSV9w,CGP Grey,2025-10-31T14:04:59.170067,scored,0.699,0.67,Society - Documentary
UCgM7EYFFz_dba0OIZs5L9kg,Hopscotch,2025-10-31T14:04:59.170067,scored,0.315,0.2,Education - Educational Tutorials
UCAeWdyKJXGWmVAXFpgLNNTg,CBS Evening News,2025-10-31T14:04:59.170067,scored,0.734,0.76,News - Documentary
UCBD8s5PzU7Desuv3QBDjTJA,HSPATH,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC2C6V7S0Say_KegqTW07rYg,Derek TK,2025-10-31T14:04:59.170067,filtered_subs,,,
UCW39zufHfsuGgpLviKh297Q,DW Documentary,2025-10-31T14:04:59.170067,filtered_country_DE,,,
UCWstLaT61QUc-TvfxOjNpFw,Bernard Marr,2025-10-31T14:04:59.170067,scored,0.409,0.3,Business and Technology - Talking-Head Analysis
UCS60mGL4Gj-reXpogjGqt2w,ICICI Direct,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCTrc5MouaSTnbhCZ7OxQ5AA,Persons of Interest,2025-10-31T14:04:59.170067,filtered_subs,,,
UCJdKr0Bgd_5saZYqLCa9mng,The Rubin Report,2025-10-31T14:04:59.170067,scored,0.641,0.43,Politics - Podcast/Interviews
UCUI9vm69ZbAqRK3q3vKLWCQ,Mint,2025-10-31T14:04:59.170067,scored,0.712,0.47,Business - Podcast/Interviews
UCR-Ja1yBcjkhuQblxnroZJg,OECD,2025-10-31T14:04:59.170067,scored,0.622,0.54,Economic Policy - Educational Tutorials
UC_7IigZcSMip7PDjZ_DNZrg,Kintu Parantu with Sheeba,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCoiTVuiMdqBRMSBGMEcmxCw,The Aspen Institute,2025-10-31T14:04:59.170067,scored,0.546,0.54,Social Issues - Documentary
UCw4IHIMsDO5wpIiprOSXiEA,Dhruv Rathee Shorts,2025-10-31T14:04:59.170067,filtered_country_DE,,,
UCsNdeLwEZf86swPD3qJJ7Dw,News Nation,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCwW_vaMPlq8J4weKDsfeJzw,Bearing,2025-10-31T14:04:59.170067,scored,0.798,0.47,Political Commentary - Talking-Head Analysis
UCItJsxqZNWUyxFn-A2tzizQ,Priya Jain,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCbVKIQMvSWEDLnQIAWE9IgA,Student Energy,2025-10-31T14:04:59.170067,scored,0.626,0.54,Sustainability - Educational Tutorials
UCVrK_pMRp_q8IelpfUCTGLQ,Turning Point USA,2025-10-31T14:04:59.170067,scored,0.655,0.36,Political Activism - Man-on-the-Street Interviews
UCqqROyUxSsEFonlfZKggX1g,Once Upon A Doctor ,2025-10-31T14:04:59.170067,scored,0.223,0.2,Health Education - Educational Tutorials
UC8HxLqNBByrIUBHcwwdi0FA,Kansal Creation,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCLAh3TdWH3Zd_5UlDWraYeg,Clip Universe,2025-10-31T14:04:59.170067,filtered_subs,,,
UCOZGzBlC59e4EGy354xsC2Q,Mechanical Design,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCNbeSPp8RYKmHUliYBUDizg,Oxford Online English,2025-10-31T14:04:59.170067,scored,0.362,0.2,Language Learning - Educational Tutorials
UCYPvAwZP8pZhSMW8qs7cVCw,India Today,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC9hv0yH0UirvKjtD0xXEomg,PBS Wisconsin Education,2025-10-31T14:04:59.170067,filtered_subs,,,
UCmYesELO6axBrCuSpf7S9DQ,Mr. Beat,2025-10-31T14:04:59.170067,scored,0.648,0.54,History - Educational Tutorials
UCrqo6I5v480zd0vxhQGTLlQ,Balance of Power,2025-10-31T14:04:59.170067,scored,0.539,0.54,Geopolitics - Documentary
UC4rcpS_DeB42hKBxjMUUi2w,Failing to Success,2025-10-31T14:04:59.170067,scored,0.223,0.2,Entrepreneurship - Podcast/Interviews
UCGT_BYcMHygJYqYWZjGx68A,GROWTH™,2025-10-31T14:04:59.170067,scored,0.339,0.4,Motivation - Documentary
UCH1oRy1dINbMVp3UFWrKP0w,Good Morning America,2025-10-31T14:04:59.170067,scored,0.675,0.54,News - Live Broadcast
UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,2025-10-31T14:04:59.170067,scored,0.338,0.4,Science - Educational Tutorials
UCqoAEDirJPjEUFcF2FklnBA,StarTalk,2025-10-31T14:04:59.170067,scored,0.462,0.4,Science - Podcast/Interviews
UCYDVFfp_AN1WBiNwaf9522w,Dr. Glaucomflecken,2025-10-31T14:04:59.170067,scored,0.374,0.3,Health - Podcast/Interviews
UCLdP3jmBYe9lAZQbY6OSYjw,Benny Johnson,2025-10-31T14:04:59.170067,scored,0.765,0.43,Politics - Talking-Head Analysis
UCaBvx7JNQG-855TJ-zLE28g,UPSC Wali चर्चा by Unacademy,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC4K10PNjqgGLKA3lo5V8KdQ,Above The Noise,2025-10-31T14:04:59.170067,scored,0.7,0.67,Current Affairs - Documentary
UC_7tXpskVUnH2Mv9_nQuxkA,Top Travel,2025-10-31T14:04:59.170067,scored,0.429,0.3,Travel - Documentary
UCmRbHAgG2k2vDUvb3xsEunQ,CNBC-TV18,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCI_mwTKUhicNzFrhm33MzBQ,ET NOW,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC1KwA9o8BMwSNit58_5UZJA,Learnings,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,2025-10-31T14:04:59.170067,scored,0.541,0.4,News and Politics - Documentary
UC9sXw4ZdPEIp6bYGvLW-_iA,vpro documentary,2025-10-31T14:04:59.170067,filtered_country_NL,,,
UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,2025-10-31T14:04:59.170067,scored,0.592,0.54,Ideas - Documentary
UCJLVqXctUDpmTmfMERGm25g,GIZ,2025-10-31T14:04:59.170067,scored,0.701,0.5,Sustainable Development - Documentary
UCj9QBB4bNTv29f4oFIreNmw,Vanessa Van Edwards,2025-10-31T14:04:59.170067,scored,0.3,0.3,Communication Skills - Educational Tutorials
UCFLkA7aveE0c3pwnSvEThiQ,Akash Sagar,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,2025-10-31T14:04:59.170067,filtered_country_QA,,,
UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,2025-10-31T14:04:59.170067,scored,0.698,0.54,News - Documentary
UCQeRaTukNYft1_6AZPACnog,Asmongold TV  ,2025-10-31T14:04:59.170067,scored,0.341,0.1,Gaming - Highlights/Compilations
UCaYw_yJ_YLPEv6zR2c7hgHA,The Officer Tatum,2025-10-31T14:04:59.170067,scored,0.799,0.45,Politics - Talking-Head Analysis
UChhT5To4Ic2PNOIqnDXLRVw,iisdvirtualschool,2025-10-31T14:04:59.170067,filtered_subs,,,
UChDKyKQ59fYz3JO2fl0Z6sg,TODAY,2025-10-31T14:04:59.170067,scored,0.531,0.1,Parenting - Educational Tutorials
UC8nqG2wUamVIiB6buwqIjYg, Funplus Explainer ,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCuLznjTGxoW1X9az6Sz9j_A,Rob Schneider,2025-10-31T14:04:59.170067,scored,0.456,0.2,Comedy - Stand-Up
UCkhUJFAKqCJs-HfYosfeo2g,ConJay,2025-10-31T14:04:59.170067,scored,0.794,0.54,Society and Culture - Talking-Head Analysis
UC2QRzHkFzFKkbbVk1n85ByQ,Michael Steele Network,2025-10-31T14:04:59.170067,scored,0.729,0.54,Politics - Podcast/Interviews
UCQsTgnl9c6Ij3n53cqyLAEA,Dapo IbrahimTV,2025-10-31T14:04:59.170067,scored,0.375,0.3,Storytelling - Documentary
UCiVm8XcbwS8-pcDEa5lFXIA,English Speaking Success,2025-10-31T14:04:59.170067,filtered_country_ES,,,
UCvqtzdcURSqNjY9RQEK4XmQ,Glenn Beck,2025-10-31T14:04:59.170067,scored,0.787,0.54,Politics - Talking-Head Analysis
UC5Ghe5TBQGYIOANuiNW4hDQ,Garys Economics,2025-10-31T14:04:59.170067,scored,0.722,0.54,Economics - Talking-Head Analysis
UCJEdg8fhK0-boIiNkjUmUww,Bible Nerd Ministries,2025-10-31T14:04:59.170067,scored,0.317,0.2,Bible Study - Educational Tutorials
UCAjmXPKv1zpYftSDAMeJz8A,FLAGRANT CLIPS,2025-10-31T14:04:59.170067,scored,0.569,0.32,Comedy - Podcast/Interviews
UCk9P9FH37GNzqIcP_4WcUEg,Inspiring Codes,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCdrIZ0-6i0xl31L63hhETdQ,It's Just Astronomical!,2025-10-31T14:04:59.170067,scored,0.59,0.66,Astronomy - Animations
UCzKFvBRI6VT3jYJq6a820nA,Ryan Long,2025-10-31T14:04:59.170067,scored,0.563,0.3,Comedy - Sketches/Standup
UC0eyBcb33uhYu7E9HHWAbzA,Vijayi Bhava,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCcdwLMPsaU2ezNSJU1nFoBQ,Baby Shark - Pinkfong Kids’ Songs & Stories,2025-10-31T14:04:59.170067,scored,0.278,0.1,Kids' Entertainment - Educational Videos
UCLyr-hfWVCKHcZjV5fg3jbw,English Speeches,2025-10-31T14:04:59.170067,scored,0.512,0.2,Language Learning - Educational Tutorials
UC9xafGPnAr0hxZ_bYMp1JsQ,Chris Kohler,2025-10-31T14:04:59.170067,scored,0.352,0.3,Finance - Talking-Head Analysis
UCsIioFedxdBgdJSpzCFUkHQ,OceanDoctor,2025-10-31T14:04:59.170067,filtered_subs,,,
UCQQ1LMP4O2l6f0vsLCvsduA,City Innovations,2025-10-31T14:04:59.170067,filtered_subs,,,
UC9V3x9HelwEk3Z6EknB_1Cg,UN Environment Programme,2025-10-31T14:04:59.170067,filtered_country_KE,,,
UCcA1don221rKq1EmbvQB27g,Harvard GSD,2025-10-31T14:04:59.170067,scored,0.496,0.3,Design - Educational Tutorials
UC04RYGK0kWq2GJH7uKuvdFg,Mike Rafi - Personal Injury Lawyer,2025-10-31T14:04:59.170067,scored,0.37,0.2,Personal Injury Law - Podcast/Interviews
UCU_PaLz2TCVpJSShmNy9ukA,CareTalk: Healthcare. Unfiltered. Podcast,2025-10-31T14:04:59.170067,filtered_subs,,,
UCGaVdbSav8xWuFWTadK6loA,vlogbrothers,2025-10-31T14:04:59.170067,scored,0.641,0.47,Philosophy - Talking-Head Analysis
UCHhYXsLBEVVnbvsq57n1MTQ,The AI Advantage,2025-10-31T14:04:59.170067,filtered_country_PT,,,
UCtnYSEGViOnb7k8ezUaWUww,John Anderson Media,2025-10-31T14:04:59.170067,scored,0.688,0.54,Social and Political Discourse - Podcast/Interviews
UCWUPZp_0rZdp_u3N3EnNXCg,@nochilllive,2025-10-31T14:04:59.170067,filtered_subs,,,
UCfyM1QKCQoS7pUDQpgDzgfQ,SPIN,2025-10-31T14:04:59.170067,scored,0.308,0.1,Music - Vlog
UCz8omIXCPabFEgblrC_VIfA,Daily Express,2025-10-31T14:04:59.170067,scored,0.579,0.43,Current Affairs - Talking-Head Analysis
UCvQECJukTDE2i6aCoMnS-Vg,Big Think,2025-10-31T14:04:59.170067,scored,0.436,0.4,Philosophy and Science - Podcast/Interviews
UCxJ7cW1d1EcrYgamO3Yy5bQ,EAM Speaks,2025-10-31T14:04:59.170067,filtered_subs,,,
UCz8QaiQxApLq8sLNcszYyJw,Firstpost,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCf1jN421MvkLJGO0a8SKe5A,The Conscious Commune ,2025-10-31T14:04:59.170067,scored,0.756,0.47,Self-Improvement - Talking-Head Analysis
UCL_f53ZEJxp8TtlOkHwMV9Q,Jordan B Peterson,2025-10-31T14:04:59.170067,scored,0.494,0.38,Psychology - Podcast/Interviews
UCPxMZIFE856tbTfdkdjzTSQ,BeerBiceps,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC0uVZd8N7FfIZnPu0y7o95A,ReasonTV,2025-10-31T14:04:59.170067,scored,0.676,0.54,Libertarian Perspectives - Talking-Head Analysis
UC8ajFqcjRNdEgBwa9FgDBHg,Sachin Bhattarai ,2025-10-31T14:04:59.170067,filtered_country_NP,,,
UCZRoRIa9nEajFDScAxQA8Cg,Change The Game TV,2025-10-31T14:04:59.170067,scored,0.346,0.2,Hip Hop Culture - Clips/Analysis
UC-67d51IstHHVwGL1h-GSww,Tata Mutual Fund,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC-CSyyi47VX1lD9zyeABW3w,Dhruv Rathee,2025-10-31T14:04:59.170067,filtered_country_DE,,,
UCIveFvW-ARp_B_RckhweNJw,StevenCrowder,2025-10-31T14:04:59.170067,scored,0.796,0.38,Politics - Talking-Head Analysis
UCSHZKyawb77ixDdsGog4iWA,Lex Fridman,2025-10-31T14:04:59.170067,scored,0.613,0.54,Psychology - Podcast/Interviews
UCR9Ltd1XbkA9jf2pMnyujhw,ALPHA Philosophy 2.0,2025-10-31T14:04:59.170067,scored,0.77,0.54,Philosophy - Podcast/Interviews
UC1r_DKk29JtVRaQOB_SFsmA,RlxdN10sity,2025-10-31T14:04:59.170067,filtered_subs,,,
UC415bOPUcGSamy543abLmRA,Cleo Abram,2025-10-31T14:04:59.170067,scored,0.438,0.4,Science and Technology - Documentary
UCdPRKH8tJ1VTsTdDc8c8fGg,Environment and Climate Change Canada,2025-10-31T14:04:59.170067,scored,0.697,0.66,Environment - Educational Tutorials
UChwTFs3rYtFi-6ujmKtv-9Q,USAFacts,2025-10-31T14:04:59.170067,scored,0.557,0.43,Civic Engagement - Educational Tutorials
UCa_jXolg5kg8lE58gYX9z1g,News Trends Tamil,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCldfgbzNILYZA4dmDt4Cd6A,Secular Talk,2025-10-31T14:04:59.170067,scored,0.597,0.47,Political Commentary - Talking-Head Analysis
UCGy6uV7yqGWDeUWTZzT3ZEg,Rebel News,2025-10-31T14:04:59.170067,scored,0.661,0.54,News Commentary - Talking-Head Analysis
UCiCrhqqatp9C4-3w-OWrtrQ,The RS Industries,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,2025-10-31T14:04:59.170067,scored,0.807,0.54,Political Commentary - Podcast/Interviews
UC2l38bev0xgHr65Tz4jZ32w,Freddie Dredd,2025-10-31T14:04:59.170067,scored,0.345,0.2,Music - Official Music Videos
UCYYNgeK89XFPu-7qUm8edqg,Black History in Two Minutes or so,2025-10-31T14:04:59.170067,scored,0.557,0.55,Black History - Documentary
UCpko_-a4wgz2u_DgDgd9fqA,BuzzFeedVideo,2025-10-31T14:04:59.170067,scored,0.472,0.2,Entertainment - Vlog
UCrPhvqoUMDkvZUayHN6qOJg,Invesco Mutual Fund,2025-10-31T14:04:59.170067,filtered_subs,,,
UCsooa4yRKGN_zEE8iknghZA,TED-Ed,2025-10-31T14:04:59.170067,scored,0.483,0.4,Education - Animated Shorts
UCj0TppyxzQWm9JbMg3CP8Rg,CGTN Europe,2025-10-31T14:04:59.170067,scored,0.803,0.73,Geopolitics - Documentary
UC1_DpiciIlmtrSfwYzbtY8g,AIR Media-Tech,2025-10-31T14:04:59.170067,filtered_subs,,,
UCpFCl6hzpoIn7pV71NIMnRA,CAS TV,2025-10-31T14:04:59.170067,filtered_subs,,,
UCMnULQ6F6kLDAHxofDWIbrw,Pirate Software,2025-10-31T14:04:59.170067,scored,0.324,0.1,Gaming - Vlog
UCa1DgvQUuQnJmMCwlxZ7SSg,We the Internet TV,2025-10-31T14:04:59.170067,scored,0.811,0.67,Comedy News - Talking-Head Analysis
UCFLRxVeYcB1H7DbuYZQG-lg,Laura Flanders & Friends,2025-10-31T14:04:59.170067,scored,0.777,0.76,Public Affairs - Podcast/Interviews
UCCjG8NtOig0USdrT5D1FpxQ,NewsNation,2025-10-31T14:04:59.170067,scored,0.731,0.54,News - Talking-Head Analysis
UCDKddqJ7zABXfgS6UQ1lCAw,maiabemtbc,2025-10-31T14:04:59.170067,scored,0.762,0.38,Mental Health - Educational Tutorials
UCpXcDiT9zkWcrv2U0wmRBdw,Will Westmoreland,2025-10-31T14:04:59.170067,scored,0.523,0.3,Rural Politics - Podcast/Interviews
UCv7abH3RYaI77SF-2Av_5GA,Edit Minds,2025-10-31T14:04:59.170067,scored,0.173,0.1,Video Editing - Educational Tutorials
UCUM2EvD5rFT0EWgbI-Urjzw,Institute for Research on Poverty,2025-10-31T14:04:59.170067,filtered_subs,,,
UCN4UIwUKiMHER6qyyp4M5_w,HSBC Mutual Fund India ,2025-10-31T14:04:59.170067,filtered_subs,,,
UC1-7mA0mKsCTyCMG4JNO3EQ,space and science,2025-10-31T14:04:59.170067,scored,0.731,0.66,Space and Science - Documentary
UCw_Ou1dfOjPVGNppYGcO9rg,Kotak Securities,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCUmLgoYraKDorUXlQc8hBbQ, Renewable energy,2025-10-31T14:04:59.170067,scored,0.433,0.3,Renewable Energy - Product Promotion
UClqhvGmHcvWL9w3R48t9QXQ,Engineering Explained,2025-10-31T14:04:59.170067,scored,0.212,0.2,Automotive Engineering - Educational Tutorials
UCVHxJghKAB_kA_5LMM8MD3w,oliSUNvia,2025-10-31T14:04:59.170067,scored,0.51,0.4,Philosophy - Talking-Head Analysis
