Seed_Channel_Name,Seed_Channel_ID,Seed_Niche,Discovered_Channel_Name,Discovered_Channel_ID,Discovered_Channel_URL,Discovered_Subs,Discovered_Video_Count,Discovered_Niche,Discovered_Country,LLM_Score,Embedding_Score,Discovered_Channel_Description,Discovered_Keywords,Seed_Keywords,Level,Timestamp
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Stephanie Ike Okafor,UCT37rMpvs7mrpo_UglO2Z7g,https://www.youtube.com/@stephanieikeokafor,499000,65,Christianity - Podcast/Interviews,US,0.3,0.439,"Stephanie Ike Okafor is a dynamic and passionate leader committed to leading people to Jesus and helping them deepen their walk with Him.

She is a national best-selling author, the Executive Pastor of The Potter’s House at One LA, and the host of the upcoming podcast, Plug Pod, set to launch in April 2025. Through her profound and transformative teachings, Stephanie empowers individuals globally to live boldly for Jesus. 

Stephanie’s books include The Power of Your Dreams: A Guide to Hearing and Understanding How God Speaks While You Sleep and Moving Forward: Biblical Teachings for Walking in Purpose.
","how to grow in faith, spiritual growth tips, understanding grace, faith journey, how to wait on god, overcoming trauma through faith, importance of forgiveness, rooted in christ, active faith practices, developing spiritual maturity, faith and obedience, building a relationship with jesus, understanding jesus' sacrifice, theology of grace, what is covenant love, christianity explained, the mind of christ, truth in scripture, christian beliefs and values, biblical teachings, jesus the way truth life, christian doctrine, spiritual deception, kingdom of god teachings, healing through forgiveness, overcoming emotional trauma, soul healing, inner transformation, faith and mental health, spiritual healing practices, finding freedom in christ, overcoming spiritual bondage, pathways to healing, transformative faith experiences, healing the hidden wounds, faith and resilience","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:25:40.471497
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Improvement Pill,UCBIt1VN5j37PVM8LLSuTTlw,https://www.youtube.com/@improvementpill,3740000,346,Self-Improvement - Educational Tutorials,US,0.73,0.779,"Taken like a multi-vitamin...but for your mind. 
Improvement Pill is dedicated towards conveying important ideas to those who are willing to change. 
Each video is designed to inspire, motivate, or teach you something that can change your life. 

Our Website:
http://www.improvementpill.net

For business enquiries: improvementpill@electrify.video

Check Out My New FREE Course (The Art Of Storytelling): https://skl.sh/ImprovementPill

Tamed Course (FREE Habit Building Course): https://youtu.be/m8JjuyRIxOg 

BeeFriend Course (FREE Social Skills Course): https://www.youtube.com/watch?v=sHfGgOfmbx4&list=PLE_vQWWxgaiHbUFDuNnqxfui3lrE2jjwO&index=1 

Dating Advice For Men: https://www.youtube.com/watch?v=X192

DISCLAIMER: We are not certified health professionals, financial advisors, or therapists.
All of the content presented in videos on this channel are for informational purposes ONLY!


","overcoming anxiety, how to be confident, emotional detachment techniques, therapy for self-improvement, mental health tips, how to stop overthinking, dealing with low motivation, how to improve self-esteem, understanding depression, how to manage stress, self-care strategies, building resilience, goal setting techniques, how to improve yourself, developing self-discipline, habits for success, how to stop being awkward, embracing discomfort, how to command respect, the 1% rule for improvement, how to grow as a person, life lessons from regrets, how to get out of a rut, motivation strategies, how to make friends, navigating friendships, improving social skills, how to be assertive, building meaningful relationships, overcoming social anxiety, how to communicate effectively, understanding social dynamics, friendship advice, how to handle conflict, developing charisma","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:25:55.321781
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Brendon Burchard,UCySH3WVP-5d4aJIfn8-WoPA,https://www.youtube.com/@brendonburchard,1010000,680,Personal Development - Podcast/Interviews,US,0.76,0.892,"Brendon is widely recognized as the world's #1 high-performance coach. He is host of Progress Mode podcast, the founder of GrowthDay app, and a #1 New York Times bestselling author whose books include High Performance Habits, The Motivation Manifesto, The Charge, The Millionaire Messenger, and Life’s Golden Ticket. 

Success Magazine named Brendon ""one of the most watched, followed, and quoted personal development trainers in history."" Forbes said he's “the world’s leading high performance coach.”  O, the Oprah Magazine, says he's ""one of the most influential leaders in the field of personal growth.”

Get his weekly newsletter PROGRESS MODE here: https://progressmode.com

","overcoming self-doubt, building self-confidence, mindset shifts for success, how to change your mindset, developing a growth mindset, overcoming perfectionism, self-improvement strategies, cultivating resilience, mindset for personal development, transforming negative thoughts, how to embrace change, mindset for success, boosting productivity, overcoming procrastination, how to stay motivated, strategies for personal productivity, finding your motivation, goal setting techniques, how to make progress, discipline and motivation, time management tips, creating productive habits, how to achieve your goals, motivation for success, building emotional resilience, coping with life challenges, how to handle stress, navigating personal crises, developing emotional intelligence, turning pain into progress, finding clarity in chaos, overcoming feelings of being stuck, how to adapt to change, embracing uncertainty, strategies for emotional well-being, dealing with overwhelm","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:26:10.989497
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,2 Minute Classroom,UC7izWi_rV1mN_Hg78PAJgoA,https://www.youtube.com/@2mc,168000,130,Science and Math Education - Educational Tutorials,US,0.4,0.388,"Are you a high school student who would rather not spend every night studying and working on homework?

I am here to help you find the answers you need quickly so that you can spend less time studying and more time pursuing your passions!

I cover mostly science and math, with a spattering of other topics mixed in. I know a lot of students find these topics to be difficult and boring, but when properly broken down and clearly explained, you might actually enjoy it!","glycolysis explained, cellular respiration process, what is glycolysis, steps of glycolysis, cellular respiration steps, energy production in cells, glycolysis and cellular respiration, biochemistry of glycolysis, importance of glycolysis, glycolysis pathway, test taking strategies, study tips for exams, how to prepare for tests, last minute study tips, effective study techniques, test anxiety tips, best study habits, exam preparation strategies, how to study effectively, test preparation tips, understanding macromolecules, what are macromolecules, temperature conversions, mean median mode explained, averages in statistics, dna vs rna differences, punnett square examples, nervous system basics, four lobes of the brain, mitochondria function","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:26:23.993728
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Billionaire Shots,UCUhmReBGZtCcwLnJB9_bEVQ,https://www.youtube.com/@billionaireshots,104000,2905,Motivation - Inspirational Videos,US,0.66,0.935,"Billionaire Shots Is Your Ultimate Source for Motivation! Need a boost to chase your dreams? Billionaire Shots is here to light your Rise with powerful motivational quotes and Inspirational videos that fuel your passion and Push you towards Your Goal.

🌟 𝗗𝗜𝗦𝗖𝗢𝗩𝗘𝗥 𝗬𝗼𝘂𝗿 𝗜𝗻𝗻𝗲𝗿 𝗣𝗼𝘄𝗲𝗿 𝗛𝗲𝗿𝗲🔥

💸 Daily Billionaire Motivation in Seconds
🔥 One Shot = One Step Closer to Wealth
🚀 Stay Hungry | Stay Rich

🔥 𝗠𝗼𝘁𝗶𝘃𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗩𝗶𝗱𝗲𝗼:
    Dive into videos that challenge your limits
    and push you towards Success.

💸 𝗦𝘂𝗰𝗰𝗲𝘀𝘀 𝗦𝘁𝗼𝗿𝗶𝗲𝘀:
    Learn from the journeys of those who
    turned their dreams into reality.

📌 𝗦𝗨𝗕𝗦𝗖𝗥𝗜𝗕𝗘 and hit the bell icon 🔔 to  
     never miss an update. Let's achieve
     greatness together!



#BillionaireShots #BillionaireMindset #ElonMuskMotivation #SigmaMindset #RichHabits #MoneyMotivation #SuccessQuotes #Motivational #richmindset #money #trendingshorts #elonmusk ","wealth mindset, financial freedom tips, money psychology, rich mindset habits, how to attract wealth, money management strategies, financial growth mindset, habits of wealthy people, wealth building strategies, financial independence mindset, success psychology, money control techniques, wealth habits for success, motivation for success, discipline and success, habits of successful people, how to stay motivated, success driven mindset, daily success habits, inspiration for entrepreneurs, how to achieve goals, self mastery techniques, personal development motivation, success stories, mindset for achievement, time management strategies, focus and productivity, how to manage time effectively, deep focus techniques, productivity tips for success, controlling your time, time freedom principles, overcoming distractions, maximizing productivity, time management for entrepreneurs, effective time management skills","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:26:40.377696
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,MotivationHub,UCR54lF_dD3f-8srmRqnTwgQ,https://www.youtube.com/@motivationhubofficial,3570000,613,Motivation - Documentary,CA,0.4,0.633,"MotivationHub is for those that are courageous enough to take a stand towards changing their lives and chasing their dreams. 

We partner with some of the top motivational speakers to create the greatest motivational speech videos. Our team of talented video editors license all the speeches, music and visuals and add high quality edits and special effects to create completely new, original video releases. Our compilations are carefully crafted to bring you a combination of original content, fresh edited versions of content licensed through our partners, and brand new original content submitted to us through our email and website (www.motivationhub.com).

Motivation is what will get you started, but it's the consistent work, day in and day out, that will create measurable value in your life!","billionaire mindset affirmations, positive affirmations for success, wealth affirmations for money, subconscious mind programming, daily affirmations for abundance, sleep affirmations for wealth, manifesting money affirmations, i am affirmations for prosperity, affirmations for happiness, law of attraction affirmations, money mindset affirmations, affirmations for success and wealth, powerful motivational speeches, motivational speeches for success, inspirational speeches for life, motivational quotes for success, best motivational speeches, motivational speeches for entrepreneurs, life-changing motivational speeches, motivational speeches compilation, motivational speeches for men, motivational speeches about discipline, motivational speeches for achieving goals","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:26:52.489354
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,FightMediocrity,UCXLesGEfmyhxqOjoAqhRwhA,https://www.youtube.com/@fightmediocrity,1860000,168,Self-Improvement - Documentary,US,0.67,0.827,"FightMediocrity creates book summaries and works with the best authors and thinkers of our time.

We have created short films featuring some of the best minds including:

Dr. Matthew Walker
Dr. Jonathan Haidt
Dr. Joe Dispenza
Sam Harris
6X Mr. Olympia Dorian Yates
Dr. Jordan Peterson
Johann Hari
Sadhguru
Dr. Bruce Lipton
James Clear
Ryan Holiday
Robert Greene
Robert Kiyosaki
Navy SEAL Jocko Willink
Navy SEAL David Goggins
Jim Kwik
Tim Ferriss
Neil Strauss
Alain De Botton
and many more...","best self-improvement books, book summaries for success, top self-help books, self-improvement book reviews, must-read self-help books, popular book summaries, self-help book recommendations, life-changing book summaries, personal development books, best books for personal growth, self-improvement strategies, book summaries for motivation, how to change your life, life transformation tips, habits for success, personal development strategies, mindset shifts for success, overcoming procrastination, building better habits, self-improvement techniques, life-changing habits, how to achieve goals, personal growth techniques, transform your mindset, stoic philosophy lessons, stoicism for modern life, lessons from stoicism, how to practice stoicism, philosophy for self-improvement, stoic principles for success, understanding stoicism, philosophical insights for life, stoicism and personal growth, how to be resilient, philosophy for better living, stoic mindset techniques","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:27:05.773199
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,NewsNation,UCCjG8NtOig0USdrT5D1FpxQ,https://www.youtube.com/@newsnation,2440000,76564,News - Talking-Head Analysis,US,0.3,0.329,"America’s source for fact-based, unbiased news for all Americans. 
📺 Find us on your TV: https://www.newsnationnow.com/joinus/
📱  Download our app: https://nnnow.tv/app 
For business and partnership inquiries contact business@newsnationnow.com

","border security news, immigration enforcement updates, us border patrol news, immigration policy analysis, ice operations news, border crisis updates, sanctuary city policies, immigration law changes, border patrol commander, immigration crackdown news, dhs immigration enforcement, body camera policy, federal immigration operations, chicago immigration news, political news analysis, trump administration updates, us politics commentary, election news 2024, political strategy discussions, trump xi meeting analysis, gerrymandering news, political campaign updates, mayoral race news, political rallies and events, conservative activism news, political debates, government shutdown news, federal budget analysis, us-china trade relations, economic impact of tariffs, trade deal analysis, economic news updates, government shutdown impact, economic policy discussions, soybean trade news, h-1b visa policy, economic forecasts 2025, federal budget office reports, trade negotiations updates, economic trends analysis, us economy news, inflation and trade","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:27:24.000261
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Med School Insiders,UC3VWbWk8qDBiF0741izgpQg,https://www.youtube.com/@medschoolinsiders,1790000,441,Premedical Education - Educational Tutorials,US,0.55,0.434,"Med School Insiders offers premed and medical students with high yield, evidence-based, and effective strategies on pursuing a career in medicine. Narrated by Dr. Kevin Jubbal M.D., our videos empower future doctors and physicians with the tools to live effectively both personally and professionally.

Med School Insiders
1887 WHITNEY MESA DR #7776
HENDERSON, NV 89014

Disclaimer: Content of Med School Insiders is the opinion of Dr. Jubbal and does not constitute medical advice. The content and associated links provide general information for general educational purposes only.","doctor career paths, most in demand doctor specialties, highest paying medical specialties, doctor salary rankings, competitive medical specialties, best cities for doctors, worst cities for doctors, how to choose a medical specialty, medical specialty comparison, future of medical careers, doctor shortage in the us, medical career advice, how to get into medical school, premed study tips, medical school application process, premed requirements, mcat preparation tips, premed success strategies, medical school interview tips, premed courses to take, premed student life, how to excel in medical school, premed career options, surgeon vs physician, dermatology career overview, neurosurgeon vs neurologist, psychiatrist vs psychologist, anesthesia subspecialties explained, plastic surgeon vs cosmetic surgeon, how to become a surgeon, lifestyle of a doctor, medical specialty lifestyle, specialty training requirements, understanding medical specialties","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:27:40.894430
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Sabah Ali,UCOBW28f7uAjgltzd0PJQvTQ,https://www.youtube.com/@therealsabahali,32600,575,Personal Development - Educational Tutorials,US,0.54,0.694,"Helping you become UNFORGETTABLE. ❤️‍🔥

Hi bestie! I'm so happy you're here, my mission is to help you rewrite your identity so you can become the woman who HAS IT ALL. On this channel, I show you how to become financially independent, confident, successful in you careers and relationships, while being fulfilled in your personal growth. I changed my life at the age of 19 years old by learning everything about personal development, business, money, manifestation, psychology, and mindset so I could actually take control of my destiny. I went from shy, broke, insecure, unworthy to building a multi 6 figure business, speaking on TEDx stages, married to my soulmate, and becoming someone I LOVE.

I’m here to help women remember who they are, before life made them forget.
We’re changing destinies. One woman, one identity shift at a time.

https://stan.store/sabahali

Follow me:
👉🏽 IG: https://www.instagram.com/thesabahali/
👉🏽 TikTok: tiktok.com/@thesabahali
","quantum manifestation techniques, how to manifest your dreams, quantum physics and manifestation, manifestation visualization techniques, quantum jumping methods, manifestation strategies, quantum field connection, manifestation success stories, quantum physics explained, how to attract your desires, manifestation in 30 days, quantum mechanics for manifesting, how to improve self worth, identity shifting techniques, self belief strategies, overcoming self sabotage, building confidence tips, neuroscience of identity, how to change your identity, personal development techniques, self improvement methods, how to stop negative thinking, psychological tricks for confidence, transforming your mindset, nervous system healing techniques, how to regulate anxiety, overcoming chronic anxiety, mental health strategies, survival mode recovery, nervous system and manifestation, how to feel fulfilled, anxiety management techniques, neuroscience of anxiety, how to relax your mind, stress reduction methods, healing from anxiety","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:27:54.617295
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Hardware Canucks,UCTzLRZUgelatKZ4nyIKcAbg,https://www.youtube.com/@hardwarecanucks,1910000,2340,Technology - Educational Tutorials,CA,0.3,0.299,"Hardware Canucks is focused on everything technology. We do in-depth reviews of the the latest Graphics cards, CPUs, storage, smartphones, notebooks, overclocking and gaming peripherals.  We also focus on tutorials and how-to's so that you can just the most out of your PC gaming hardware. Join us as we unbox, review and benchmark the best computer hardware on the market.","best budget gpus 2025, gaming performance benchmarks, desktop vs laptop gpus, best laptop gpus for gaming, mid-tier cpu scaling benchmarks, esports gaming performance, graphics card comparison, best gaming gpus, budget graphics cards, gaming gpu reviews, gpu performance testing, best gaming cases 2025, 360mm aio cooler review, best air coolers, gaming laptop reviews, productivity mouse reviews, gaming keyboard reviews, best compact cases, liquid cooling options, pc case reviews, gaming peripherals reviews, best laptop cooling solutions, optimize new laptop, how to improve laptop performance, gaming setup tips, best laptop features for students, how to set up gaming pc, maximize battery life laptop, tech setup for gamers, gaming performance tips, how to choose a gaming laptop, best practices for new laptops","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:28:08.237474
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Norme,UCeoNfc08yy2cANszMa4c-AA,https://www.youtube.com/@normee,1240000,540,Challenges - Documentary,AU,0.3,0.687,"ACHIEVEMENTS:
- stayed awake 12 days
- didn't blink for 2 hours 6 minutes 
- ate a cactus
- stayed in solitary confinement with no light for 30 days
- Sat on a toilet for 5 days straight
- Went homeless in NYC to prove anyone can make $1M
- Stood still for 38 hours
- rated EAS alarms

","human couch challenge, last to leave circle wins, surviving 100 hours challenge, extreme challenges, crazy challenge ideas, social experiments, viral challenge videos, challenge documentary, survival challenges, unique challenge ideas, challenge series, 24 hour challenge, homeless to millionaire, inspirational transformation stories, motivational challenges, personal growth journey, from rags to riches, life-changing challenges, motivation through challenges, success stories, inspiring life changes, overcoming adversity, self-improvement challenges, motivational documentaries","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:28:20.320780
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,WAKEUP Student,UCkplDA9n8QXpcT_s6P0TTKw,https://www.youtube.com/@wakeupstudent,16000,630,Study Motivation - Educational Tutorials,Unknown,0.54,0.541,"""Welcome to 'WAKE UP Students' – Your Daily Wake-Up Call for Study Motivation and Exam Success! 
📚 Join us each day for a burst of inspiration, effective study techniques, and expert exam strategies to energize your educational journey. 'WAKE UP Students' is your morning motivator, ready to kickstart your day with enthusiasm and help you achieve your study and exam goals. Subscribe now, and let's rise and shine together on the path to academic excellence! 🌟💪 #StudyMotivation #ExamSuccess #WAKEUPStudents""","study motivation tips, inspirational study quotes, motivation for students, how to stay motivated, overcoming study challenges, motivational speeches for students, inspiration for exams, student success motivation, motivational stories for students, how to motivate yourself to study, college life experiences, hostel life stories, student struggles, life as a backbencher, college placement tips, funny student moments, friendship in college, student life challenges, how to survive college, college life motivation, physics study tips, understanding quantum mechanics, best study techniques, how to study physics, educational tutorials for students, learning strategies for physics, effective study methods, science learning resources, how to excel in exams, study hacks for students","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:28:32.915545
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,GOODLAND,UCsvAmubKx86Js7qxjZOol2g,https://www.youtube.com/@goodlandtv,11400000,1022,Animation - Short Skits,US,0.3,0.384,"Goodland is a fun channel where ordinary objects come to life!  Here chewing gum, toothpaste, as well as vegetables and fruits can talk and joke with each other.  And an ordinary sugar cube saves itself from impending doom, from falling into a cup of hot coffee.  As you can see, these little things lead their secret life, like ours.  They are also born and die.  But such short videos can really cheer you up even on the worst of days!  Our channel proves that from time to time you can discover a whole new world for yourself, even among the simplest items. All you need is a different look at simple things!
Smile.  Enjoy watching!","final exam review, high school exam tips, study strategies for exams, last minute exam preparation, third year high school review, final exam study guide, how to study for finals, exam night tips, effective study techniques, study hacks for students, funny animated skits, comedy doodles, animated humor videos, funny cartoon skits, doodle animation, short funny animations, hilarious doodle videos, funny sketches animation, comedy animation shorts, funny doodle stories","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:28:45.194444
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,MotiveHouse,UCURLsViAKMHySPI8zybWhsA,https://www.youtube.com/@motivehousehq,14800,66,Motivation - Talking-Head Analysis,Unknown,0.54,0.901,"✦ Where the vision is clear, the grind is silent, and success is loud. ♕","mindset for success, overcoming self-doubt, developing a winning mindset, mindset transformation, positive thinking strategies, mindset shifts for growth, how to stay motivated, mindset for entrepreneurs, building mental resilience, mindset and discipline, mindset for achieving goals, personal growth strategies, self-improvement tips, how to build discipline, overcoming challenges, embracing failure for growth, life lessons for success, developing resilience, how to achieve your dreams, personal development journey, steps to personal growth, transforming your life, how to achieve success, secrets to success, success stories, building a successful life, habits of successful people, success mindset, achieving your goals, success principles, path to success, how to stay focused on goals, success motivation","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:28:57.488242
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Best Buy,UC5pK3w6QEq1bUMmU2Hs43Pw,https://www.youtube.com/@bestbuy,815000,1781,Tech - Educational Tutorials,US,0.3,0.404,"Discover how the awesome power of tech can help take what you love to the next level. Subscribe for new product videos, inspiration, tech tips and more.
","nvidia geforce rtx tips, best gaming laptop 2023, creative work laptop, gaming performance tips, laptop for creators, ray tracing technology, gaming laptop reviews, best laptops for gaming, nvidia max-q technology, laptop gpu comparison, gaming laptop features, creative productivity tools, best smart doorbell, google nest doorbell setup, smart home security, installing smart devices, smart home technology, home automation tips, google home devices, smart home gadgets, best smart home products, home security camera reviews, smart doorbell features, how to use google nest, google pixel watch review, best smartwatches 2023, wearable tech features, health tracking smartwatch, smartwatch comparison, google pixel watch tips, fitness tracking devices, smartwatch setup guide, best fitness trackers, wearable technology trends, smartwatch for health, how to use google pixel watch","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:29:11.919054
