Channel_ID,Channel_Name,Date_Added,Processing_Status
UC3XNRomFhz4-2Tr3rUzK07A,UniBRIDGE Project,2025-11-03T11:20:27.079946,filtered_subs
UCnRVL1-HJnXWB_Xi2dAoTcg,Bryan Johnson,2025-11-03T11:20:27.079946,cached_for_llm
UCvC-fM1giLexvVWE1I6DWWQ,TheDocumentaryReel,2025-11-03T11:20:27.079946,filtered_subs
UC1N9t1TX5hCZBPs0vkVxNXw,AI Past To Future,2025-11-03T11:20:27.079946,filtered_country_TR
UC6XTIVq86zJPKNeiPay1czQ,Miacademy & MiaPrep Learning Channel,2025-11-03T11:20:27.079946,filtered_max_videos
UC6WMV2wvAeJbOqAWK8bbuqQ,Valinor - English,2025-11-03T11:20:27.079946,filtered_subs
UC_Ktic72t5bDX_3go_9u_pg,Vusi Thembekwayo,2025-11-03T11:20:27.079946,cached_for_llm
UCPk3Dl1cd5ZGJUnR0s2u0hg,KnoDAX,2025-11-03T11:20:27.079946,cached_for_llm
UCkpUcKKj1BfuoZcZ0Gx4PwA,Socialism Explained,2025-11-03T11:20:27.079946,filtered_subs
UCNIwyVMzpPsO8Ong4IBeaQw,FASH,2025-11-03T11:20:27.079946,cached_for_llm
UC-Jb6IMAz5T0JfWd5bdDosA,Pro Fan Hoops,2025-11-03T11:20:27.079946,filtered_subs
UCUTF61UNExRdjmoK5mXwWfQ,AI Uncovered,2025-11-03T11:20:27.079946,filtered_country_SE
UCbmr-PLneYF7uSp1bP1WKig,Nice768,2025-11-03T11:20:27.079946,filtered_subs
UCluOABJ753SGCvB6NVH132Q,Brainrot HUB,2025-11-03T11:20:27.079946,cached_for_llm
UCvPWBVQS3m1KtXJaLKijn4Q,Business School 101,2025-11-03T11:20:27.079946,cached_for_llm
UCeYda7MUy54yNYJya8txkJA,Museum of Science,2025-11-03T11:20:27.079946,cached_for_llm
UCQbBh9Jn2IjcSPZOiNKJu0g,EconplusDal,2025-11-03T11:20:27.079946,cached_for_llm
UCkS_HP3m9NXOgswVAKbMeJQ,Then & Now,2025-11-03T11:20:27.079946,cached_for_llm
UC6qAx0CkGalK1SIjOVAXrfQ,Dr. Jim,2025-11-03T11:20:27.079946,filtered_subs
UCoZJqGSt3CFeuLrYiKH4j-w,Bournemouth University,2025-11-03T11:20:27.079946,cached_for_llm
UCAeBekDBRMIygZMOeLnPLEQ,Ready Steady Excel,2025-11-03T11:20:27.079946,cached_for_llm
UCVrrEzxFvIDjM0w5a8LKYwg,Privacy Matters,2025-11-03T11:20:27.079946,filtered_country_NO
UCXvsBEzD1_pVT2wAIJe5o2A,"Teachers College, Columbia University",2025-11-03T11:20:27.079946,cached_for_llm
UCDk0O3AhRuKWC0MJAASgvXg,EcomOptix: AI Marketing Agency With Manoj,2025-11-03T11:20:27.079946,filtered_subs
UCgM7EYFFz_dba0OIZs5L9kg,Hopscotch,2025-11-03T11:20:27.079946,cached_for_llm
UCJekW1Vj5fCVEGdye_mBN6Q,SAMAA TV,2025-11-03T11:20:27.079946,filtered_max_videos
UCsooa4yRKGN_zEE8iknghZA,TED-Ed,2025-11-03T11:20:27.079946,cached_for_llm
UCMZfL_MKBqBlU2_wvwhSFGw,Mariia Gorpynych,2025-11-03T11:20:27.079946,filtered_subs
UC0p5jTq6Xx_DosDFxVXnWaQ,The Economist,2025-11-03T11:20:27.079946,cached_for_llm
UCZk5i6ZSuc_oMQKQS0JC_nA,KodyPlay,2025-11-03T11:20:27.079946,filtered_country_KZ
UCG16_HTqfM1OvpCHuBrHiiA,alisWebsite,2025-11-03T11:20:27.079946,cached_for_llm
UCcyOlIJee-Q1cGD2Dmf1rCA,SNHU,2025-11-03T11:20:27.079946,cached_for_llm
UCVIqhyNtEDSMhD18DEhROyA,tranhanh,2025-11-03T11:20:27.079946,filtered_subs
UC8Hr2D7Y5rqzb63U-1fPXrg,AHealthcareZ - Healthcare Finance Explained,2025-11-03T11:20:27.079946,cached_for_llm
UCg52OrQipnl3G5xmZGNUb_w,Explanation Point,2025-11-03T11:20:27.079946,cached_for_llm
UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,2025-11-03T11:20:27.079946,filtered_max_videos
UChiq4rbI_7Nmajzmv0a7QKg,TheSaturdaysVEVO,2025-11-03T11:20:27.079946,cached_for_llm
UCnmT7X96Wi4BOMwW2WjvwdA,UQ Political Science and International Studies,2025-11-03T11:20:27.079946,filtered_subs
UCNjJ2XIkJsgAXbyGsSu-z3w,MyFxCraze ,2025-11-03T11:20:27.079946,filtered_country_IN
UCZWlSUNDvCCS1hBiXV0zKcA,PragerU,2025-11-03T11:20:27.079946,filtered_max_videos
UCphUO7yVufV2J8plv_-Aj_A,Color Your Wardrobe | Color Analysis,2025-11-03T11:20:27.079946,filtered_subs
UCsBjURrPoezykLs9EqgamOA,Fireship,2025-11-03T11:20:27.079946,cached_for_llm
UColdwL6T062LNo65OHngXAQ,Dr. James Tour,2025-11-03T11:20:27.079946,cached_for_llm
UCJQJ4GjTiq5lmn8czf8oo0Q,PowerCert Animated Videos,2025-11-03T11:20:27.079946,cached_for_llm
UC6ZZNPulkYCtFVvHoY5FUNQ,@learn with Amara ,2025-11-03T11:20:27.079946,filtered_subs
UCqUwBqJB42q4VGv9A3rxTNw,BagOnly,2025-11-03T11:20:27.079946,cached_for_llm
UCEuhsgmcQRbtfiz8KMfYwIQ,NASA Space News,2025-11-03T11:20:27.079946,cached_for_llm
UCdp4_l1vPmpN-gDbUwhaRUQ,Branch Education,2025-11-03T11:20:27.079946,cached_for_llm
UCaHT88aobpcvRFEuy4v5Clg,Lessons in Meme Culture,2025-11-03T11:20:27.079946,skipped_few_videos
UCAUGDvVdzYrVbPTEEyzMJNg,Tina Travel,2025-11-03T11:20:27.079946,cached_for_llm
UCdl3ece6ZfQwsiLbMnh2bCw,AstroKobi,2025-11-03T11:20:27.079946,cached_for_llm
UCrxlsKHpKH82sbcfW6-SJeA,Go With David,2025-11-03T11:20:27.079946,filtered_subs
UC-SJ6nODDmufqBzPBwCvYvQ,CBS Mornings,2025-11-03T11:20:27.079946,filtered_max_videos
UCVxBA3Cbu3pm8w8gEIoMEog,ABC7,2025-11-03T11:20:27.079946,filtered_max_videos
UCLF3bQXEasbbJmIneStQk3Q,Keen Wealth Advisors,2025-11-03T11:20:27.079946,filtered_subs
UC2YKXCQ8wt1RFpQEELwILCQ,SXSW,2025-11-03T11:20:27.079946,filtered_max_videos
UC67Vc0fkLYeUPBp1f02VY9Q,edX,2025-11-03T11:20:27.079946,cached_for_llm
UCv8UWJ2XC-803ZbuEDa3_pw,Nmodel,2025-11-03T11:20:27.079946,filtered_country_KZ
UCfF7y2aRa8E2qA0aeRfFiPQ,Tokku Dairies,2025-11-03T11:20:27.079946,filtered_country_IN
UCOgGwJ2o1mxeS4eVb9_UQaw,FULL SEND Podcast Clips,2025-11-03T11:20:27.079946,cached_for_llm
UCXDtw21HbJONR6Asf-JaXGQ,pawan pl 97,2025-11-03T11:20:27.079946,filtered_max_videos
UCYG3D0QuoGvWM-_IC-87KAg,Shantanu shorts,2025-11-03T11:20:27.079946,filtered_max_videos
UCuUYSrkCzMU3XOClWLInLSw,News Highlights ,2025-11-03T11:20:27.079946,filtered_subs
UCSWZxpzUTkriCZRe0Nl0UqA,YouFact Tech,2025-11-03T11:20:27.079946,cached_for_llm
UCBwZHGNG_rnnhTm-QGZndSA,The uLesson Group,2025-11-03T11:20:27.079946,cached_for_llm
UCcIQzUJDjjjdA4XG5M8Lcnw,Macquarie University,2025-11-03T11:20:27.079946,cached_for_llm
UCPdVC7w-AmZ6BGCoIoU1v3g,Meibot,2025-11-03T11:20:27.079946,skipped_few_videos
UCCvf4eUxzb8JdgnRPGi1lKA,Dark Waters,2025-11-03T11:20:27.079946,filtered_max_videos
UCt3JiNkefsfbA2N4SgEkoiQ,Visual Venture,2025-11-03T11:20:27.079946,cached_for_llm
UCQXHTFnQYFTqN0MqmNh9EIA,BBC World Service,2025-11-03T11:20:27.079946,cached_for_llm
UCuZZmbHND2sRqefFJfgmQNQ,Finance Alliance,2025-11-03T11:20:27.079946,filtered_subs
UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,2025-11-03T11:20:27.079946,cached_for_llm
UCX9GIbcPRxHjE461P6j2bGA,Ron Pope,2025-11-03T11:20:27.079946,cached_for_llm
UCqECaJ8Gagnn7YCbPEzWH6g,Taylor Swift,2025-11-03T11:20:27.079946,cached_for_llm
UCsTzO8paJsaB6Cw_S2UKWOQ,IvyPanda Edu Support,2025-11-03T11:20:27.079946,filtered_subs
UCHwGPm_TpMvLwTRv4sQKPyQ,Caleb Baldwin,2025-11-03T11:20:27.079946,filtered_subs
UCL0u5uz7KZ9q-pe-VC8TY-w,Candace Owens,2025-11-03T11:20:27.079946,cached_for_llm
UCT5jXAyiqg4q1gAIcYAgrAg,WWEMusic,2025-11-03T11:20:27.079946,cached_for_llm
UC3iNdSV_RQU7DHTGpqEW96w,wilfur,2025-11-03T11:20:27.079946,filtered_country_RO
UCYbLT06Aj_bArvNR4QofmWA,"School of Public Health and Social Policy, University of Victoria",2025-11-03T11:20:27.079946,filtered_subs
UCiz4lx8vV0VgGIUaqPIWsbg,Skye Nova,2025-11-03T11:20:27.079946,cached_for_llm
UCVvTyzaUBF6edBhkiVatc1Q,Prof . M.THANGA DARWIN,2025-11-03T11:20:27.079946,filtered_max_videos
UCFz_pS9Mt-Bp9aGTvoHVjSQ,World's_Mysterious_Facts,2025-11-03T11:20:27.079946,filtered_country_IN
UCvz84_Q0BbvZThy75mbd-Dg,Zack D. Films,2025-11-03T11:20:27.079946,skipped_few_videos
UCxoz4YfS4M3H3C57FD4jW4Q,Science Time,2025-11-03T11:20:27.079946,filtered_country_PT
UCK-6FjMu9OI8i0Fo6bkW0VA,Democracy At Work,2025-11-03T11:20:27.079946,cached_for_llm
UCR4uUg64LKlYTAp4rKrn2gg,lazy dasha,2025-11-03T11:20:27.079946,filtered_country_DE
UCeNj_qhmLbIxI35FOaLPBJA,SideMoneyTom,2025-11-03T11:20:27.079946,cached_for_llm
UCZylUy9cnB6GWicod4vskwQ,"University of Newcastle, Australia",2025-11-03T11:20:27.079946,skipped_few_videos
UCeY0bbntWzzVIaj2z3QigXg,NBC News,2025-11-03T11:20:27.079946,filtered_max_videos
UCQzLP2nvJEZPLWAOTC3maTQ,DailyMotivations,2025-11-03T11:20:27.079946,filtered_subs
UCqftaK1E4tZH_HzWyB3lDOg,Meta-Analysis Academy,2025-11-03T11:20:27.079946,cached_for_llm
UCc7p7J9tem8-18oJ0JzYOGg,The Evaluator,2025-11-03T11:20:27.079946,cached_for_llm
UCkhw0cDYnJPViJemGGJrOkg,Discoverling,2025-11-03T11:20:27.079946,skipped_few_videos
UCUMZ7gohGI9HcU9VNsr2FJQ,Bloomberg Originals,2025-11-03T11:20:27.079946,filtered_max_videos
UC0NjePvj-YE5qeysRNfY-gA,Metricool,2025-11-03T11:20:27.079946,cached_for_llm
UCcJyQ5dihoKAKwk2aRi-CQw,This Is History,2025-11-03T11:20:27.079946,cached_for_llm
UCYJ5QMtzbQbahCuPCulrlhw,20 Minute University,2025-11-03T11:20:27.079946,filtered_videos
UCPzDoraqPsAkLPAGpiX2V9A,StudY LoveR- VeeR,2025-11-03T11:20:27.079946,filtered_max_videos
UCvVjXYYXOikrRvCWMxdWvzA,Ken McElroy Podcast,2025-11-03T11:20:27.079946,filtered_subs
UCDgDrzjB26B7H-4lYCCaEOA,Details Matter,2025-11-03T11:20:27.079946,filtered_subs
UCCUr096WDp86n62CXBeHlQw,Vidya-mitra,2025-11-03T11:20:27.079946,filtered_max_videos
UCKegeYEy0lJxpkjWRthaRMw,Think Media Podcast,2025-11-03T11:20:27.079946,cached_for_llm
UCWQ9ZFFhEqUZ0r1IspnBm6Q,TDC,2025-11-03T11:20:27.079946,cached_for_llm
UC2rf0hAR5ZpYaQd3TXP2KDg,Ambasciata degli Stati Uniti d'America in Italia,2025-11-03T11:20:27.079946,filtered_subs
UC7eZfrs4WFXC_invjkL0ACg,The Hope Heritage,2025-11-03T11:20:27.079946,filtered_subs
UCg_0ComEH4GE249uEbL73MA,Buddha Gyan For Better Life,2025-11-03T11:20:27.079946,skipped_few_videos
UCiGUs_bhMxySYEcXGClVXXg,Wander Worth,2025-11-03T11:20:27.079946,skipped_few_videos
UCKCsVSA5THlkHbnkZTPm6-g,Learn Bright,2025-11-03T11:20:27.079946,cached_for_llm
UCZiOWhCvcqqEyirPb4I4GCg,Profiles of Countries,2025-11-03T11:20:27.079946,filtered_subs
UCn4sPeUomNGIr26bElVdDYg,NowThis Impact,2025-11-03T11:20:27.079946,filtered_max_videos
UCz2LI2_XL-qi0EtdvhS0X7g,Girl vs Globe,2025-11-03T11:20:27.079946,skipped_few_videos
UCDG0mJ_zkrODDT-4VTEV6TQ,WOOD TV8,2025-11-03T11:20:27.079946,filtered_max_videos
UCdOCfe9MT08PVEnb_1Rt-CQ,Mind5 Shift ,2025-11-03T11:20:27.079946,filtered_subs
UCoZCjNhOLwifuaklHYsRIRA,Adriatique - Topic,2025-11-03T11:20:27.079946,filtered_subs
UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,2025-11-03T11:20:27.079946,filtered_max_videos
UConJDkGk921yT9hISzFqpzw,Freethink,2025-11-03T11:20:27.079946,cached_for_llm
UCVT1tPkR-fUVlO652EcO3ow,CBS Sunday Morning,2025-11-03T11:20:27.079946,filtered_max_videos
UCJNgVrKp8PHG8rmP0bz1gzQ,WriterZen,2025-11-03T11:20:27.079946,filtered_subs
UCYZnxoe44MeDtcJY4zSglCA,TMR,2025-11-03T11:20:27.079946,cached_for_llm
UCtRTWfe0lnAteMo-zFklPIA,Jarrett Moore,2025-11-03T11:20:27.079946,cached_for_llm
UCz9r9PqTBrNXJIL782uz_TQ,StargoldStory      ,2025-11-03T11:20:27.079946,filtered_subs
UCnTt_ZMMxgWgT71mCTxuDgg,Philosophy Beyond,2025-11-03T11:20:27.079946,filtered_subs
UC_v-PEaVY5Vz9s80AFXoIcA,Aimers,2025-11-03T11:20:27.079946,filtered_subs
UCmTM_hPCeckqN3cPWtYZZcg,The Deshbhakt,2025-11-03T11:20:27.079946,filtered_country_IN
UCdinNuLY0u98gs5wLRqmPdw,threadbare,2025-11-03T11:20:27.079946,cached_for_llm
UCtbkymRCxreyNHb_ON2FCsQ,Rachael Ray Show,2025-11-03T11:20:27.079946,filtered_max_videos
UCtig_Zsm0JfiO3w6SuX124Q,SUNY Brockport,2025-11-03T11:20:27.079946,filtered_subs
UCONtPx56PSebXJOxbFv-2jQ,Crash Course Kids,2025-11-03T11:20:27.079946,cached_for_llm
UCRcDlijAi5bJVOqSwG9Yebg,Discovery Hub,2025-11-03T11:20:27.079946,filtered_subs
UClpUDisyUUfESeO9c9qRkAQ,Techtalk Titans,2025-11-03T11:20:27.079946,filtered_subs
UCOHxDwCcOzBaLkeTazanwcw,Bravos Research,2025-11-03T11:20:27.079946,filtered_country_AE
UCqoGR_EedlhKDVuWNwYWRbg,Voices of the Past,2025-11-03T11:20:27.079946,cached_for_llm
UCF2v8v8te3_u4xhIQ8tGy1g,Noah Kagan,2025-11-03T11:20:27.079946,cached_for_llm
UCJi7vfbhKAd8nXgH_TjcWkw,American Doctrine,2025-11-03T11:20:27.079946,skipped_few_videos
UCIalVG0n6NzTpPBi5UuX1_A,Talking Pollitty,2025-11-03T11:20:27.079946,cached_for_llm
UCfIjR00qhYUFkbWIugAAbGg,ABC 7 News - WJLA,2025-11-03T11:20:27.079946,filtered_max_videos
UCyR3jMVUgZadX9dHjuKFuMQ,Pearl,2025-11-03T11:20:27.079946,cached_for_llm
UCZ4AMrDcNrfy3X6nsU8-rPg,Economics Explained,2025-11-03T11:20:27.079946,cached_for_llm
UC4OqEJz6oABzz_7nu29zF3A,FOX 26 Houston,2025-11-03T11:20:27.079946,filtered_max_videos
UCgDXVybABAcbVksw9B8qBog,NekoKaren,2025-11-03T11:20:27.079946,cached_for_llm
UCTqgYnpEv0QaWhOwSBsRLRQ,Billie Newland,2025-11-03T11:20:27.079946,cached_for_llm
UCftwRNsjfRo08xYE31tkiyw,WIRED,2025-11-03T11:20:27.079946,filtered_max_videos
UCmGHEHOXOf6hZgQmRYBYXTA,Woke TV,2025-11-03T11:20:27.079946,cached_for_llm
UCie6I5FBIeKLu9i6aOBCvTQ,Qasim Gulzar,2025-11-03T11:20:27.079946,filtered_subs
UCxoDMG0tvaYO5Xobvtqw5nw,Smile and Learn - English,2025-11-03T11:20:27.079946,cached_for_llm
UCKhZlJLGzFntI13NdFgHCuw,MAGA MACK NEWS,2025-11-03T11:20:27.079946,filtered_subs
UC84ZJujGee7Hrxh4Qcfkfgw,Sophie Silva,2025-11-03T11:20:27.079946,skipped_few_videos
UCGRryxFxjXbVAtBPE9EbyMg,Joe Bartolozzi,2025-11-03T11:20:27.079946,cached_for_llm
UCsszPWN4P6mKHmuMz3xZC8Q,TechIN,2025-11-03T11:20:27.079946,cached_for_llm
UCBt27KmXIkwFpXsA5_mQqfg,Marmelo Abante Official,2025-11-03T11:20:27.079946,filtered_subs
UCCQEbqDL8i40d83Au55lYMQ,Jacob Clifford,2025-11-03T11:20:27.079946,cached_for_llm
UC524ZXn1F-le5M_6vDZGaaw,The 10 Best,2025-11-03T11:20:27.079946,filtered_subs
UCtR0BDHW6htD40Q0fVDlz4w,LSE Department of Accounting,2025-11-03T11:20:27.079946,filtered_subs
UCva8ZrYCP3GjUrxo_lyXLWg,The K. Patricia Cross Academy,2025-11-03T11:20:27.079946,filtered_subs
UCGXfqzVEZr0XaZLWG3_HniA,The Media Insider,2025-11-03T11:20:27.079946,cached_for_llm
UCWqJpFqlX59OML324QIByZA,List 25,2025-11-03T11:20:27.079946,filtered_max_videos
UCnUNhNp3Jnvbh2Z9Sdz8Sww,S.E.T Media Reacts,2025-11-03T11:20:27.079946,filtered_max_videos
UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-11-03T11:20:27.079946,filtered_max_videos
UC5opyZSOTYmuR31IvpBRGKg,GIPSTE TV,2025-11-03T11:20:27.079946,filtered_subs
UCBjd8osJAH7PjCZfEwKOjRQ,Chattahoochee Technical College,2025-11-03T11:20:27.079946,filtered_subs
UCUFbQPEX8jzvvhUq1WnG_EA,Potential,2025-11-03T11:20:27.079946,cached_for_llm
UCxlJ45KjG4XVcQ_hd8j227A,Peekaboo Kidz,2025-11-03T11:20:27.079946,filtered_country_IN
UCMSYZVlQmyG8_2MkIKzg0kw,The Iced Coffee Hour,2025-11-03T11:20:27.079946,cached_for_llm
UC3cpN6gcJQqcCM6mxRUo_dA,Wendigoon,2025-11-03T11:20:27.079946,cached_for_llm
UC5EoTjbPm_U11odssdYXwSA,Sportology,2025-11-03T11:20:27.079946,cached_for_llm
UChCs6TB5FoGFOYUfhtR0nRA,Ultimate Tech Hub,2025-11-03T11:20:27.079946,cached_for_llm
UCx0ArCQSDAxH70zpWakIbPw,Study Buddhism,2025-11-03T11:20:27.079946,filtered_country_DE
UC67f2Qf7FYhtoUIF4Sf29cA,Bad Lip Reading,2025-11-03T11:20:27.079946,cached_for_llm
UC1t7LqbFtgtnzcSvRueICog,Kano,2025-11-03T11:20:27.079946,filtered_country_ZA
UCvvVOIyaYu2l4jiH9L8_eRw,Dax,2025-11-03T11:20:27.079946,skipped_few_videos
UCkd4takjjF1EGD1TKIK2QiA,Sky Sports Cricket,2025-11-03T11:20:27.079946,filtered_max_videos
UCql5i4wc-I1CgAyVn_c6dqA,Roger Love,2025-11-03T11:20:27.079946,cached_for_llm
UCytYuEjLMKFO_srJOLTSFBg,uwindsor,2025-11-03T11:20:27.079946,cached_for_llm
UCRKYjW6kCKpEb9vPvWvoW3w,IELTS Plus,2025-11-03T11:20:27.079946,filtered_country_KR
UCkVPC_Lc-2HYJgMqz1WIhKg,Social Work Scholar,2025-11-03T11:20:27.079946,filtered_subs
UC1xNraQytCPsaoO5N7_YABw,Koranos,2025-11-03T11:20:27.079946,cached_for_llm
UCyaeJ7lmQOBlwe5PkTvMZTg,Naftali Moses,2025-11-03T11:20:27.079946,cached_for_llm
UCTaypwV3sEzWyA8lVcu1Fxg,Dr. Steve Broskoske,2025-11-03T11:20:27.079946,filtered_subs
UCGDQNvybfDDeGTf4GtigXaw,DD India,2025-11-03T11:20:27.079946,filtered_max_videos
UCgKgAaGbKS-XWUJGWqP5W0A,NEXT IAS,2025-11-03T11:20:27.079946,filtered_max_videos
UCjpItV9tQ4gHGzcT6ooVTnA,Worldostats,2025-11-03T11:20:27.079946,filtered_country_IN
UCuN7GIc3D-nPQeoY2W4s2Ag,Political Study,2025-11-03T11:20:27.079946,filtered_subs
UC8MGtj6Zd7gaJxFChPMh8_A,Billionaire Secrets,2025-11-03T11:20:27.079946,skipped_few_videos
UCUeorU07RLlGfV_P67f_heg,Otaku_Edit,2025-11-03T11:20:27.079946,filtered_subs
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,2025-11-03T11:20:27.079946,filtered_country_DE
UCUGwVgtUewevtLvu7NaxVrw,Dr. Roy Casagranda,2025-11-03T11:20:27.079946,cached_for_llm
UCDjiwACeEZhMjtkegSHob6A,Pigeon Finance,2025-11-03T11:20:27.079946,filtered_subs
UCIzuRUuVA_07UEMyQhsZEGg,MoneySecrets EN,2025-11-03T11:20:27.079946,filtered_subs
UCPkctgt1mTeJWTGj4tq4dPQ,LKLogic,2025-11-03T11:20:27.079946,filtered_max_videos
UCtNdVINwfYFTQEEZgMiQ8FA,Bailey Sarian,2025-11-03T11:20:27.079946,cached_for_llm
UCCOHJ7FQylpV8lmqJwU8bHA,Denver Community Media,2025-11-03T11:20:27.079946,filtered_subs
UCR27JFRfdHEiMdSoCUeZAGg,Hobby Coding,2025-11-03T11:20:27.079946,filtered_country_DZ
UCmcRUVgAMuDc_F0XMmoUPeg,Eric Jeng,2025-11-03T11:20:27.079946,skipped_few_videos
UCqvaXJ1K3HheTPNjH-KpwXQ,Principles by Ray Dalio,2025-11-03T11:20:27.079946,cached_for_llm
UCTljIqVt94OrqtCyNkRlRqg,Washington Policy Center,2025-11-03T11:20:27.079946,cached_for_llm
UC35gcEr3eOT_xM_5nEBXmTA,"OpenText ADM, CyberRes and ITOM Products",2025-11-03T11:20:27.079946,filtered_max_videos
UCcp8N65IvF_cuYXuu-ARXwQ,Florian,2025-11-03T11:20:27.079946,cached_for_llm
UCRVKDlQP5Yd6pztIfD6GhSQ,Ed Post,2025-11-03T11:20:27.079946,cached_for_llm
UCyhOl6uRlxryALlT5yifldw,J.J. McCullough,2025-11-03T11:20:27.079946,cached_for_llm
UCm9lChCn6U0dRyBwwH-3iHA,Conrad Askland,2025-11-03T11:20:27.079946,cached_for_llm
UCn53uGEhZwyPArHl3wdGZag,Quick Cybersecurity Study,2025-11-03T11:20:27.079946,filtered_subs
UCWwmrXrlubUhABfkbqgglVA,Hertz Beat W,2025-11-03T11:20:27.079946,filtered_subs
UCvcByMq2Ib-rznz7TyyJDpw,Religious Studies Explained,2025-11-03T11:20:27.079946,filtered_subs
UCw4t-Dafc-XlnagELJbCbhg,Renji Bijoy,2025-11-03T11:20:27.079946,filtered_subs
UCpxYSWgxVt3Pyn1ovXsGQ0g,PBS Terra,2025-11-03T11:20:27.079946,cached_for_llm
UCt-myyZwd4akeIDsNHgt-vQ,Patriot Audio Journal,2025-11-03T11:20:27.079946,filtered_subs
UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-11-03T11:20:27.079946,filtered_max_videos
UC5zBk-chQqy4yoKJKOaP87Q,TrillyRap,2025-11-03T11:20:27.079946,cached_for_llm
UCT8FhiYjSw3-OfJFmbhJ2rw,Dr. Suzanne Soliman,2025-11-03T11:20:27.079946,cached_for_llm
UCZtN6RlLojT6Ygvwhpw89-g,University of Saskatchewan,2025-11-03T11:20:27.079946,cached_for_llm
UCiZ2z8F8ilr6SC7lOaxAQ4g,camman18,2025-11-03T11:20:27.079946,skipped_few_videos
UCCl68Fm8MbBe8usvYVh6SWg,Culturally Distinct Network,2025-11-03T11:20:27.079946,filtered_subs
UC-yewGHQbNFpDrGM0diZOLA,Sargon of Akkad,2025-11-03T11:20:27.079946,cached_for_llm
UCeZDE17tb8g1u3T6O7eLEDw,PoppinsMagic,2025-11-03T11:20:27.079946,filtered_subs
UCHIJAK5cAj8wnDoqsvGeaaQ,Woodrow Wilson School of Public and International Affairs,2025-11-03T11:20:27.079946,filtered_subs
UCMq1R1LgS04lIKdpLh_OS1w,Wes McDowell,2025-11-03T11:20:27.079946,cached_for_llm
UCq8T0ImmPVWO2-8h3RB5QMg,Trend Unwrapper,2025-11-03T11:20:27.079946,filtered_subs
UCoRdzm15_jjsE_OtZeb0EXg,Psyche Lab,2025-11-03T11:20:27.079946,skipped_few_videos
UCTcw8GqWQlFcc6ioeJQOMAQ,Game Changer Shorts,2025-11-03T11:20:27.079946,skipped_few_videos
UCNp9DQOeck6pfr_BhFIGTQg,"Live Your Life, Live Your Dream",2025-11-03T11:20:27.079946,cached_for_llm
UC2zO7i36zSzyYxa96giSqPw,Science Museum,2025-11-03T11:20:27.079946,cached_for_llm
UC42VsoDtra5hMiXZSsD6eGg,The Modern Rogue,2025-11-03T11:20:27.079946,filtered_max_videos
UC7Q0EfPzTwtanMVSWuK_QXA,Unacademy IAS: English,2025-11-03T11:20:27.079946,filtered_country_IN
UCvEb0fYl2SPCYmaVb_OpSzA,Ziir$masH,2025-11-03T11:20:27.079946,filtered_subs
UCPEZnYBqewx-h43B5tLymYw,Alex Cattoni,2025-11-03T11:20:27.079946,cached_for_llm
UCR2Ygp2qtlfHnzTrIF2HihQ,Climate KIC,2025-11-03T11:20:27.079946,filtered_subs
UCUzmizB92LJ9oxf5T_snZNA,BadEmpanada,2025-11-03T11:20:27.079946,cached_for_llm
UCI8Xs2oPTMb9DkuYsEqCnnQ,Marketing Business Network,2025-11-03T11:20:27.079946,cached_for_llm
UCV1SsN7SFRJQQk7JRGj2lZw,Rohan Garg | AI Autonomy,2025-11-03T11:20:27.079946,filtered_subs
UC7Yjkadbl_x6A7mE-54RXEQ,The Functional Melancholic,2025-11-03T11:20:27.079946,cached_for_llm
UCljz_M6NK7ASp5u0t2ImfiQ,Icycol,2025-11-03T11:20:27.079946,filtered_max_videos
UCfLIZ9m6DnvaQai5cUppVvQ,Aashiq Shah,2025-11-03T11:20:27.079946,filtered_subs
UCsYxr-Su3k5vRMRUUasvREw,High Season Co.,2025-11-03T11:20:27.079946,cached_for_llm
UCFvDMQ0DRm0Jjp6XaukjJSA,Matt Green,2025-11-03T11:20:27.079946,skipped_few_videos
UCBUuzOtr-W5t-uuSDlh8hvg,Watch Ben Shapiro,2025-11-03T11:20:27.079946,filtered_subs
UCdzsHPQ_uNfN8r5PILc3NhQ,Campaign Trend,2025-11-03T11:20:27.079946,filtered_subs
UCy_eiqAaRCaP8wYUFvqtuYw,woismaro ,2025-11-03T11:20:27.079946,filtered_country_PK
UCJyeGKk56rkzma3Tk4ABZfQ,World Wonders,2025-11-03T11:20:27.079946,filtered_max_videos
UCquX65xaaLvumBDHm6M684g,HistoryMush,2025-11-03T11:20:27.079946,cached_for_llm
UCTOntUWBTCD9NwZ1J9LSvxw,Ofshane - Topic,2025-11-03T11:20:27.079946,skipped_few_videos
UCT2OYGLtOyyui_9MGrnfyzA,Let'stute,2025-11-03T11:20:27.079946,filtered_country_IN
UCqjSVeZZIGSxOxR-vz3K-AA,POL SC HELP,2025-11-03T11:20:27.079946,cached_for_llm
UCrq8njNr92EBuA4KXJX3OiQ,FuturisticTech,2025-11-03T11:20:27.079946,cached_for_llm
